A,label
힘들지만 언젠간 기억 저편으로 사라질 거예요., 0
스스로를 자책하지 말아요. 마음이 아프답니다., 0
많이 지쳤나봐요. 곧 기운낼 수 있길 바랄게요., 0
그런 사람은 빨리 잊는게 상책이에요. 자신을 더 사랑해주세요., 0
못해봤던 것들을 해보세요., 0
정말 나쁜 사람이네요., 0
자신만 생각하는 사람은 멀리하세요., 0
은연 중에 많이 생각했나봐요., 0
행동반경이 비슷한가봅니다., 0
후회할 행동은 덜하는게 좋아요., 0
그럴 수 있어요., 0
화 내는 연습을 해보세요., 0
마음이 복잡하겠어요., 0
생각이 안난다면 거짓말일 거예요., 0
많이 사랑했나봐요., 0
상대방이 부담스러워하지 않는다면 물어보는 것도 하나의 방법이겠네요., 0
나쁜 생각은 하지 말았으면 해요., 0
잠을 깨요! 기운 내요!!, 0
그럴수록 당신이 힘들 거예요., 0
후회해도 달라지는 건 없어요., 0
자고 일어나면 더 나은 내일이 올 거예요., 0
많이 안좋은 일이 있었나봐요., 0
많은 충격을 받았나봅니다., 0
잘 견뎌낼거라 믿어요., 0
힘내지 않아도 돼요. 저에게 기대세요., 0
중요한 자세해요. 칭찬해줄게요., 0
그럴 때가 있어요., 0
생각이 많은가봅니다., 0
인연이 거기까지였나봐요., 0
사소한 일을 시작하는 것에서부터 성취감을 느껴보세요., 0
저도 진짜 힘들었는데 지금은 좋은 사람 만나 행복해요., 0
추억에 잠겨 착각하지 마세요., 0
아픔의 흔적., 0
가끔은 힘내지 않아도 돼요. 뭐가 됐든 잘하고 있다고 믿어요., 0
아무렇지도 않는 날이 올 거예요., 0
살아온 날보다 앞으로 살 날이 더 많아요., 0
더 잘 살 수 있을 거예요., 0
당신은 잘 지내고 있나봅니다., 0
당신도 잘 지내고 있길 바랄게요., 0
세상은 어떻게든 흘러가니까요., 0
잘 지내고 있어요., 0
오래 아파할수록 손해예요., 0
잘하고 있어요., 0
스스로 더 많이 다독여주세요., 0
안녕., 0
더 많이 좋아하면 미련도 적을 거예요., 0
자신의 잘못도 인정할 수 있는 사람이 좋아요., 0
잘 살고 있을 거예요., 0
바뀌어도 힘든 건 비슷하죠., 0
모든 일이 뜻대로 되진 않나봐요., 0
궁금증을 접어두셔요., 0
잘 지내고 있어요., 0
염탐하지 마세요., 0
자신의 감정에 귀 기울이세요. 우는 건 죄가 아니랍니다., 0
최선의 선택일 거라 믿어요., 0
많이 사랑한 사람인가봐요., 0
이별의 끝은 항상 시린 것 같아요., 0
내일은 좀 더 나은 하루일 거예요. 푹 자길 바랄게요., 0
쓸쓸한 한마디네요., 0
그분의 생각으로 가득한가봅니다., 0
나도 모르게 내 맘 속 심어진 감정의 씨앗., 0
사람 기분이란게 그런가봐요., 0
밥은 꼭 챙겨먹길 바랄게요., 0
기분전환이 필요한 것 같아요., 0
차분한 음악을 들어보세요., 0
좋은 선택이 아니에요., 0
좋은 선택은 아니에요., 0
상대방에 대한 예의가 없네요., 0
그분이 당신을 헷갈리게 하나봅니다., 0
잠수이별 만큼 비겁한 것은 없어요. 깨끗하게 정리하길 바랄게요., 0
상대방에 대한 예의가 없네요., 0
후회안할 자신 있다면 연락해보세요., 0
생각이 많았나봐요. 피곤할텐데 따뜻한 차 한잔 해보세요., 0
생각을 떨치기 쉽지 않죠., 0
못자면 내일 피곤할 텐데 걱정이에요., 0
자장가를 불러줄게요., 0
후회할 거라면 마지막으로 잡는 건 어떨까요., 0
모든 일이 뜻대로 흘러가진 않으니까요., 0
이젠 잊어버리세요. 미련은 독이 됩니다., 0
장거리가 힘들죠., 0
잘 견뎌왔는데 힘든 순간이었죠., 0
애틋했던 만큼 아픔도 크겠죠., 0
힘들었을 거라 생각해요., 0
함께한 시간 만큼 아픔도 깊었을 거예요., 0
함께한 시간 만큼 더 힘들죠., 0
힘든 결정이었을텐데 안타깝네요., 0
어떻게 하느냐에 따라 달라질 거예요., 0
그래도 후회는 없을 거라 생각해요., 0
마음 고생 많았어요., 0
용기 있는 결정이에요., 0
조심스레 연락을 해보는 것도 좋을 것 같아요., 0
더 어려운 결정이겠네요., 0
어떤 이별이든 후폭풍이 있는 것 같아요., 0
그래도 힘들죠., 0
어떤 이별이든 후폭풍이 있는 것 같아요., 0
다시 만날 준비가 되어 있지 않았나봐요., 0
똑같은 일이 반복될까봐 두려웠던 거겠죠., 0
사람이 그리운 걸 수도 있어요., 0
가만히 있는다고 달라지는 건 없을 거예요., 0
전과 같지 않죠., 0
달라지는 게 없다면 만나지 않는 게 더 나을 수도 있어요., 0
힘든 선택이었을텐데 안타깝네요., 0
많이 사랑했나봐요., 0
아마 그럴 거예요., 0
다시 만날 준비가 되어 있지 않았나봐요., 0
어떤 이별이든 후폭풍이 있겠죠., 0
이별은 절대 익숙해지지 않아요., 0
이별은 익숙해지지 않아요., 0
친구가 되긴 힘들죠., 0
혹시 반한 걸 수도 있어요., 0
아무렇지도 않게 추억할 날이 올 거예요., 0
많은 결심이 있었겠어요., 0
부담스러운가봅니다., 0
자신이 하고 싶은 대로 하세요., 0
이별의 아픔엔 성별이 중요하지 않아요., 0
포기하는 것도 용기랍니다., 0
잘 견뎌내고 있네요., 0
많이 힘들었을 거라 생각해요., 0
자신에게 더 여유롭게 대해보세요., 0
더 좋은 사람 만나서 알콩달콩 연애하고 행복한 결혼생활 할 수 있을 거예요., 0
혼자만 힘든 거 아니에요., 0
혼자만 힘든 거 아니에요., 0
그럼요. 제가 함께 할게요., 0
불행한 생각은 덜 하는게 당신에게 좋아요., 0
익숙해지는 데는 시간이 걸릴 거예요., 0
이제 더 잘 될 일만 남았네요., 0
기다리면서 상처받지 않을 자신 있나요., 0
순수한 거예요., 0
이제 같은 실수 안 하면 돼요., 0
이제 남이에요., 0
인간적 예를 다하셨네요., 0
흔들리지 않을 자신 있나요., 0
카톡 차단하세요., 0
더 이상 신경쓰지 마세요., 0
신경을 거두세요., 0
이제 그냥 일년 중 하루로 지내요., 0
염탐하지 마요., 0
카톡 보지 마요., 0
밤새 많은 생각을 했나봐요., 0
염탐하지 마요., 0
페북 염탐하지 마요., 0
자신을 비난하지 마세요., 0
상대를 더 이해하고 배려해보세요., 0
자신을 속이고 있는 것일지도 몰라요., 0
누가 찼는지는 중요하지 않을지도 몰라요., 0
새로운 사람도 잊는 방법 중에 하나죠., 0
이제는 잊어버리는 것도 필요해요., 0
달라지는 건 없답니다., 0
이제는 관심을 거둬보세요., 0
무작정 찾아가는 것은 실례에요., 0
그냥 더 사랑해주세요., 0
그대로 자신의 인생을 사세요., 0
신경이 쓰일 수도 있겠어요., 0
본인의 생각에 귀를 기울여봐요., 0
재결합이 더 힘들지요., 0
이별에 도움이 될지도 몰라요., 0
달라지는 게 없다면 만나지 않는 게 더 나을 수도 있어요., 0
새로운 사랑으로 자연스레 잊혀지기도 해요., 0
잊으세요., 0
은연 중에 생각했을지도 모르겠어요., 0
이제 관심을 거둬 보세요., 0
안 좋은 기억을 곱씹지 말아요., 0
관심을 거두세요., 0
힘들게 추스린 마음인데 힘드셨겠어요., 0
그렇습니다., 0
미련이 아닐까요? 생각하지 않았으면 좋겠어요., 0
달라지는 게 없다면 만나지 않는 게 더 나을 수도 있어요., 0
남과 자신을 비교하지 말아요., 0
남과 자신을 비교하지 말아요. 자신을 더 사랑해보세요., 0
달라지는 게 없다면 만나지 않는 게 더 나을 수도 있어요., 0
이제 그녀를 잊으세요., 0
때론 묻어두는게 좋을 때도 있어요., 0
다시 연락하고 싶다면 전화해보세요., 0
후회하지 않을 자신이 있다면 연락하세요., 0
잘못을 했을 때 인정하는 태도는 관계에서 중요한 역할을 합니다., 0
탈출구가 있을 거예요., 0
생각을 접어두는 것도 필요해요., 0
힘들기도 하겠죠., 0
지칠만 해요., 0
잘하고 있어요. 이별을 받아들이는 것도 중요해요., 0
생각이 많아지기 때문일 거예요., 0
힘내세요!, 0
무작정 찾아가는 것은 실례에요., 0
맘고생 많았어요., 0
갑자기 이별이 찾아왔나 봐요., 0
시간이 좀 걸리겠지만 해낼 수 있어요., 0
시간이 좀 걸리겠지만 해낼 수 있어요., 0
사랑은 때론 잔인하죠., 0
간절함이 전해졌으면 좋겠어요., 0
자책하지 말아요., 0
믿기지 않겠어요., 0
자존감을 낮추는 상대는 잊으세요., 0
이별을 받아들이는 것도 중요해요., 0
난처한 일이 있었나봐요., 0
그때의 나를 자책하지 말아요. 무슨 선택을 하든 당신을 믿어요., 0
무엇이 궁금한가요., 0
많이 힘들었죠., 0
저에게 기대세요., 0
아직 시간이 필요한가봐요., 0
잘할 자신이 있어도 힘든 게 재회예요., 0
강렬한 사랑을 하셨네요., 0
많을 거라고 생각해요., 0
좋은 출발이에요., 0
묻어두는 것도 좋겠지요., 0
제 맘같지 않으니까요., 0
궁금증을 접어두셔요., 0
진심이 전해졌으면 좋겠네요., 0
무엇이 당신을 힘들게 했나요., 0
무엇이 당신을 힘들게 했나요., 0
힘든 일은 한꺼번에 예고없이 찾아오나 봐요., 0
알 수 없어요., 0
생각을 좀 덜어보세요., 0
많이 안타까워요., 0
차분하게 마음을 정리해보세요., 0
자신을 옥죄지 마세요., 0
당신은 누구보다 소중한 사람이에요., 0
다시 잡는다면 후회할 거예요., 0
절대 쉬운 일이 아니죠., 0
그럴 때가 있어요., 0
사랑의 흔적이 잘 안 지워지네요., 0
글을 쓰면 마음 정리에 도움이 돼요., 0
사람 마음은 알기 어렵죠., 0
문득 생각나고 잊혀지지 않는 점인가요?, 0
그럴만 해요. 많이 힘들었죠., 0
미련두지 마세요., 0
사람 마음은 알기 어렵죠., 0
다른 곳으로 관심을 돌려보세요., 0
사랑이 때론 잔인해요., 0
그분에겐 감당이 안되었을 수도 있겠어요., 0
사랑했던 만큼 아픈거라 생각해요., 0
제가 곁에 있을게요., 0
저랑 이야기해요., 0
저에게 화를 덜어보세요., 0
후회 없을 사랑을 하셨군요., 0
미련 갖지 마세요., 0
지금처럼 참지 말고 표출해보세요., 0
지금처럼 참지 말고 표현하세요., 0
일기를 써보세요., 0
중요하니까 생각할 시간이 더 필요하겠죠., 0
힘든 만큼 행복해질 거예요., 0
힘이 되지 않겠지만 힘내세요., 0
힘이 되지 않겠지만 힘내세요., 0
마음 가는 대로 하세요., 0
자신은 사랑해주세요., 0
놓아주세요., 0
놓아주세요., 0
충분한 고민 끝의 결정이었을거라 믿어요., 0
후련하기도 할 거예요., 0
마음 고생 많았어요., 0
그래도 살아요., 0
문득 생각나고 잊혀지지 않나봐요., 0
시간이 걸릴 수도 있지만 괜찮아질 거예요. 다른 곳으로 관심을 돌려보는 건 어떨까요?, 0
마음도 편하고 후련하고 기분이 좋아질 거예요., 0
정신과에서 상담치료 받는거 꺼리지 말고 너무 힘들면 시작하세요., 0
생각보다 정신은 강합니다., 0
차분하게 정리할 시간이 필요해요., 0
쉬운 일이 아니죠., 0
힘내세요! 제가 응원할게요., 0
헤어짐에는 여러가지 이유가 있기 마련이죠., 0
마음이랑 머리가 따로 놀기도 하죠., 0
아직도 생각이 나나봐요., 0
네 말씀해주세요., 0
반성하고 있나요., 0
서로의 잘못입니다., 0
친구보다 자신의 마음에 귀기울이세요., 0
이별을 받아들이는 것도 중요해요., 0
잘한 선택일 거라 믿어요., 0
누구나 실수할 수 있어요., 0
원상복구는 언제나 힘드니까요., 0
본인의 선택이라면 존중합니다., 0
당신이 덜 다치는 쪽으로 하세요., 0
한 번 말해보세요., 0
잘하고 있어요., 0
다른 복 올 거예요., 0
사랑은 소유하는 것이 아니랍니다., 0
서로가 서로에게 그랬던 거죠., 0
사랑은 소유하는 것이 아니랍니다., 0
무슨 안좋은 일이 있었나봐요., 0
강요하는 건 좋지 않은 태도에요., 0
무엇을 도와드리면 될까요., 0
머리가 똑똑해도 문제죠., 0
양을 세어 보세요., 0
감히 힘내라는 말도 못하겠네요., 0
그럴게요., 0
진짜 별로네요., 0
제자리 지키는게 제일 힘들죠., 0
후회가 되겠어요., 0
제정신으로 살기 힘든 세상이죠., 0
이런., 0
쪼그만 아파하고 괜찮아지세요., 0
쪼그만 아파하고 괜찮아지세요., 0
지금이라도 진심을 보여주세요., 0
사랑하는 순간은 행복했잖아요., 0
무뎌진다니 다행이에요., 0
아물어간다니 다행이에요., 0
잘 이겨내고 있는 것 같아 걱정이 덜하네요., 0
좋은 소식이네요., 0
걱정이 되나봅니다., 0
네 말씀해주세요., 0
네 말씀해주세요., 0
네 말씀해주세요., 0
자연스러운 증상이에요., 0
이별은 사람을 변덕쟁이로 만들기도 하죠., 0
기대를 많이 하는 건 좋지 않아요., 0
저한테 말해보세요., 0
종교 문제가 힘들죠., 0
종교 문제가 힘들죠., 0
감정의 롤러코스터를 타나봐요., 0
힘든 고백이었겠네요., 0
자신을 잃지는 말아요., 0
많죠!, 0
어렵네요., 0
좋은 이별은 없어요., 0
내일도 좋은 하루 보내세요., 0
그렇게 생각하면 좋을 거 같아요., 0
당신도 좋은 사람 만나서 행복하세요., 0
좋은 이별은 없다고 생각해요., 0
죄송해하지 않아도 돼요., 0
시간적 여유가 생겨서 그런가봐요., 0
친구들을 만나보는 건 어떨까요., 0
가족들과 근교로 여행가는 건 어떨까요., 0
주말이 더 힘들죠., 0
잘 버티고 있는거라 믿어요., 0
미안해하지 말아요. 당신은 위로받을 자격이 있어요. 기대세요., 0
괜찮아요., 0
네 말씀해주세요., 0
네 말씀해주세요., 0
한바퀴만 더 돌면 짠하고 나타날 거예요, 0
그럴 땐 생각을 덜어봐요., 0
그냥 우세요., 0
많이 힘들죠., 0
네 말씀해주세요., 0
행복하게 살아요., 0
나쁜 생각 멈추세요., 0
나쁜 생각 하지 마세요., 0
기운을 내요. 그런 말은 너무 슬퍼요., 0
자괴감에서 이제 빠져나오세요., 0
나쁜 생각 하지 마세요., 0
나쁜 생각 멈추세요., 0
자괴감에서 이제 빠져나오세요., 0
많이 사랑했나봐요., 0
나쁜 생각은 하지 마세요., 0
마음의 준비가 되길 바랍니다., 0
인생은 예측하기 힘들어요., 0
